video_id,utterance_id,phenomenon,good_sentence,bad_sentence,hypothesis,good_nll,bad_nll,nll_diff,bleurt
5-Ben-Deaf-Grunts_19,144,negation-reversed,"Each time they hit the ball, the players grunt, it happens often throughout the game.","Each time they don't hit the ball, the players grunt, it happens often throughout the game.","They are actively voicing their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their signs, their voices, their voices, their voices, their voices, their voices, their voices, their voices, their signs, their voices, their voices, their voices, their signs, their voices, their voices, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs, their signs.",1.3400904101341269,1.3510397015463398,0.010949291412212903,40.55296182632446
4-Ben-Deaf-Speech_19,145,negation-reversed,Even when Deaf people are working or involved with business tasks.,Even when Deaf people are not working or involved with business tasks.,"Events include periods of time for employment, including business and activities.",0.8630511584455398,0.924910130949927,0.06185897250438721,44.07600164413452
Rachel_2012-02-14_sc63_13,146,negation-reversed,Everyone knows that John left to drive to Maine.,Everyone doesn't know that John left to drive to Maine.,Everyone knows where they're going to go outside the mainstream school for the days.,1.4954588632954626,1.4573773913351553,-0.03808147196030731,32.03931450843811
Jonathan_2012-11-27_sc90_12,147,negation-reversed,Father arrived home late at night.,Father didn't arrive home late at night.,"Tonight, the future will arrive at Later.",1.2020112454891205,1.2677503424446757,0.06573909695555513,36.973637342453
Jonathan_2012-11-27_sc96_17,148,negation-reversed,Father is currently mowing the lawn.,Father isn't currently mowing the lawn.,My father and father are now moving to the mother's area.,1.461745059671434,1.6028116811998188,0.14106662152838467,40.832072496414185
Cory_2013-6-27_sc114_16,149,negation-reversed,Father is mowing the grass.,Father isn't mowing the grass.,The parents depend on their colors.,1.610357045728181,1.7694681256769165,0.1591110799487354,29.964351654052734
4-Ben-Deaf-Speech_19,150,negation-reversed,"First, nasal, second, high pitch, and third, loud. Deaf speech tends to have these same 3 irritating characteristics.","First, nasal, second, high pitch, and third, loud. Deaf speech doesn't tend to have these same 3 irritating characteristics.","The first is ASL, Germany, Germany, Germany, Germany, Southern America, and Southern American Sign Language (ASL).",1.574684432344669,1.5645016211271285,-0.010182811217540388,31.044787168502808
5-Ben-Deaf-Grunts_19,151,negation-reversed,For example Howard Dean ran for President as a Democrat candidate in the 2004 Iowa Caucus.,For example Howard Dean didn't run for President as a Democrat candidate in the 2004 Iowa Caucus.,"For example, the House of Representatives operated for the Presidential Representatives in 2007 at the Iowa Canada Canada Competition.",1.195826337642067,1.1921717129951837,-0.0036546246468833754,32.09662735462189
5-Ben-Deaf-Grunts_19,152,negation-reversed,"For example, Bauhman shared his locker room experience.","For example, Bauhman didn't share his locker room experience.","For example, the barm between the experiences of experience in the Greek Locker room.",1.4013165053246277,1.3858461912961737,-0.015470314028454002,36.97060942649841
7-Ben-Social-Msg_7,153,negation-reversed,"For example, CODA children often...","For example, CODA children don't often...","For example, children often have CODAs.",1.0662435014835663,1.259113347867415,0.19286984638384874,59.308409690856934
5-Ben-Deaf-Grunts_19,154,negation-reversed,"For example, in professional tennis, grunts happen very often.","For example, in professional tennis, grunts don't happen very often.","For example, the transportation transportation appears in the professional transportation program.",1.3742995314181796,1.3075975227723087,-0.06670200864587095,33.397623896598816
2-Ben-Voice-Identity_15,155,negation-reversed,"For example, in some areas of the world, people have a strong tendency to talk fast.","For example, in some areas of the world, people don't have a strong tendency to talk fast.","For example, some of the continuous positions around the world are strong and strong.",0.9786927722394466,0.9786776226873581,-1.5149552088478124e-05,50.125718116760254
3-Ben-Voice-Life_21,156,negation-reversed,"For example, Parkf did many studies on...","For example, Parkf didn't do many studies on...",One example is related to another teacher in Park 8.,1.685322893960845,1.5977163622931887,-0.0876065316676562,40.82487225532532
Rachel_2012-02-14_sc66_27,157,negation-reversed,"For example, they used different words for each group while asking them the questions.","For example, they didn't use different words for each group while asking them the questions.",They also defeat them and use the words to differ from them.,1.1286996292143032,1.0997265896569657,-0.028973039557337543,43.07378530502319
Rachel_2012-02-09_sc60_14,158,negation-reversed,France has a king now?,France doesn't have a king now?,Now it seems like I have a king where?,1.5066333231718645,1.3086606992874295,-0.19797262388443504,44.21566724777222
Rachel_2012-02-09_sc60_14,159,negation-reversed,France's king is bald.,France's king isn't bald.,Christmas is the Lord of the Sun.,1.6008587058471597,1.788034678938297,0.18717597309113732,22.529813647270203
Rachel_2012-02-09_sc60_14,160,negation-reversed,"France's king is bald. No, that's not true.","France's king isn't bald. No, that's not true.",The Sun is the king of the tree because there is nothing to do.,1.4313137351789258,1.504223162347966,0.07290942716904025,25.814425945281982
Jonathan_2012-11-27_sc96_17,161,negation-reversed,Friends are going to sunbathe at the beach.,Friends aren't going to sunbathe at the beach.,The first thing you want to take is you want to bring it to your cooking back to your skin is that you're going to be able to slow down the back and forth and forth and forth.,1.6555052019486374,1.6862875183529042,0.030782316404266874,23.492787778377533
Jonathan_2012-11-27_sc96_17,162,negation-reversed,Friends are going to watch at the movie theater.,Friends aren't going to watch at the movie theater.,To play and watch the show.,0.9172441753349743,0.9422237830809675,0.024979607745993282,46.13235592842102
Jonathan_2012-11-27_sc96_17,163,negation-reversed,Friends are playing Frisbee.,Friends aren't playing Frisbee.,"When you laugh, you give it to your friends.",1.6689244567834098,1.7478477236581966,0.07892326687478679,29.921329021453857
Jonathan_2012-11-27_sc90_12,164,negation-reversed,Friends get together to go out.,Friends don't get together to go out.,I went to a gathering of high school.,1.5127703512553126,1.434362071027097,-0.07840828022821555,36.73586845397949
Cory_2013-6-27_sc114_16,165,negation-reversed,Friends go out to the movie theater.,Friends don't go out to the movie theater.,Friends came together to go to the movie theater.,0.9448374070831247,0.9804689836536729,0.03563157657054816,74.6655523777008
Cory_2013-6-27_sc115_17,166,negation-reversed,Friends go to a different movie because they prefer action movies.,Friends don't go to a different movie because they prefer action movies.,Friends come together with a different business because they prefer to perform activities.,0.764221493766379,0.861527992897246,0.09730649913086697,48.407042026519775
Cory_2013-6-27_sc114_16,167,negation-reversed,Friends hosted a pizza dinner.,Friends didn't host a pizza dinner.,The friend who was taken over to the town was eating tonight.,1.24886980809031,1.3788311038580205,0.12996129576771054,31.722408533096313
Cory_2013-6-27_sc114_16,168,negation-reversed,Friends play frisbee.,Friends don't play frisbee.,My friend played playing and playing with me there.,1.8787372791292993,1.8903998884239368,0.011662609294637472,28.90288233757019
Rachel_2012-02-09_sc58_12,169,negation-reversed,Go home!,Don't go home!,"Outside of the home, outside of the home.",2.0306082343061767,1.9705416237314541,-0.06006661057472251,43.05005669593811
8-Ben-Control-of-sound-places_12,170,negation-reversed,"He was making bubbles creatively. After that, he flushed.","He wasn't making bubbles creatively. After that, he flushed.","In the middle of the century, the strength of the strength is the strength of the strength.",1.6972072741080975,1.7651662043005716,0.06795893019247412,27.06543803215027
8-Ben-Control-of-sound-places_12,171,negation-reversed,He was pleased with the remark. His parents gave up about it and left him alone.,He wasn't pleased with the remark. His parents gave up about it and left him alone.,It is a cool thing to look at and give up and give up.,1.2916050693595116,1.3246722596564464,0.033067190296934834,34.27745699882507
8-Ben-Control-of-sound-places_12,172,negation-reversed,He was shocked because she used the same line as his parents when he was growing up.,He wasn't shocked because she used the same line as his parents when he was growing up.,The vision of the insurance line is the parents used since they grew up in high school.,0.8524910407907823,0.8872879503548823,0.034796909564099976,43.42672824859619
Cory_2013-6-27_sc111_12,173,negation-reversed,He will buy flowers for sure.,He will not buy flowers for sure.,"For sure, he will buy a flower.",1.1092698534329732,1.2869161972228218,0.17764634378984856,69.77924108505249
Rachel_2012-02-14_sc63_13,174,negation-reversed,He/She knows many different men.,He/She doesn't know many different men.,He knows a lot of different men.,1.1523076569040616,1.0106124270707368,-0.14169522983332472,72.75698184967041
Rachel_2012-02-14_sc63_13,175,negation-reversed,He/She used to own a big boat.,He/She didn't use to own a big boat.,She used to accept a big ship.,1.6310499644567888,1.6101867081345738,-0.020863256322215085,45.45214772224426
Rachel_2012-02-09_sc57_9,176,negation-reversed,"He/She will buy flowers for you, for sure.","He/She will not buy flowers for you, for sure.","Although his hair gave him a flower's flower, it was really really honorable.",1.6847578079201455,1.6171755113817277,-0.06758229653841785,33.18556547164917
Rachel_2012-02-09_sc57_9,177,negation-reversed,He/She will for sure give him/her flowers.,He/She will for sure not give him/her flowers.,The false person goes to the flowers.,1.9639669085831144,1.920422577953085,-0.04354433063002938,37.45840787887573
Rachel_2012-02-14_sc62_9,178,negation-reversed,Her car is here.,Her car isn't here.,"When you start your vehicle here, your car is here.",1.3630275331875856,1.5204068515449762,0.1573793183573906,50.05585551261902
Cory_2013-6-27_sc110_14,179,negation-reversed,"Hey wait, I do like pineapple cream cheese!","Hey wait, I don't like pineapple cream cheese!",Because I like vegetable ram movies.,1.472821220247583,1.3654473316954805,-0.1073738885521025,25.284436345100403
Cory_2013-6-27_sc110_14,180,negation-reversed,Hey! I like chocolate cereal.,Hey! I don't like chocolate cereal.,I like chocolate dryers.,1.0374761232485374,1.0819689124408696,0.04449278919233213,38.895079493522644
Rachel_2012-02-14_sc63_13,181,negation-reversed,His/Her father left.,His/Her father didn't leave.,The sun is beautiful and beautiful.,2.4652806584324156,1.8809213980004704,-0.5843592604319452,17.44627058506012
Jonathan_2012-11-27_sc96_17,182,negation-reversed,Horses play on the farmland because they are too old to race.,Horses don't play on the farmland because they are too old to race.,The horse was playing for the farmers because they were assuming that they couldn't compete.,1.3008670273927911,1.240047081866685,-0.060819945526106034,49.17556643486023
Jonathan_2012-11-27_sc96_17,183,negation-reversed,Horses played on the farmland.,Horses didn't play on the farmland.,Farmers are still hearing and still playing with their hearing aids.,1.6391256377100945,1.599166728142235,-0.03995890956785941,18.185308575630188
Rachel_2012-02-14_sc63_13,184,negation-reversed,I already announced that it will rain tomorrow.,I didn't yet announce that it will rain tomorrow.,I hope to announce tomorrow's rainfall.,0.7091462991666049,1.0301823557168246,0.3210360565502197,64.21055197715759
Cory_2013-6-27_sc109_21,185,negation-reversed,Your mom will love the gift you just bought for her.,Your mom will not love the gift you just bought for her.,"If you buy a donation for your parents, you will love it.",1.388829408318929,1.4488873494168122,0.060057941097883205,58.969998359680176
Jonathan_2012-11-27_sc96_17,186,negation-reversed,Your friend is passed out!,Your friend isn't passed out!,When is your when is your fourth brother?,1.5447597107677549,1.659847442060709,0.11508773129295413,35.08439660072327
Rachel_2012-02-09_sc59_10,187,negation-reversed,"Your family, specifically your parents, are important.","Your family, specifically your parents, aren't important.",Their families are important to either parents or parents.,1.0245584821836515,1.1121471522311712,0.08758867004751969,52.447718381881714
Cory_2013-6-27_sc107_19,188,negation-reversed,You must read the book because there is a test tomorrow.,You must not read the book because there is a test tomorrow.,Your question is to read a book because you know the test is not tomorrow.,0.6653209712944532,0.7816891282430438,0.1163681569485906,54.54718470573425
Rachel_2012-02-09_sc59_10,189,negation-reversed,You are breaking the rules if there is no tax.,You are not breaking the rules if there is no tax.,The rule breaks the government and there's nothing to do with it.,1.285956974517792,1.3088070357985355,0.022850061280743628,42.44351387023926
Rachel_2012-02-14_sc62_9,190,negation-reversed,"Yesterday, it rained four times.","Yesterday, it didn't rain four times.",And the moon was raining and the sun was three days long.,1.5468134764920582,1.5449409101550515,-0.0018725663370067203,32.61471390724182
Rachel_2012-02-14_sc63_13,191,negation-reversed,"Yesterday, it rained all day.","Yesterday, it didn't rain all day.","All day, all day, all day, all day.",1.2259058163811762,1.295119787220444,0.06921397083926784,41.042131185531616
Rachel_2011-12-01_sc43_12,192,negation-reversed,Yesterday I worked all day.,Yesterday I didn't work all day.,"Yesterday, the tree bicycled the bicycle.",1.334204041931246,1.4498489970962207,0.11564495516497475,26.146051287651062
Rachel_2012-01-27_sc51_11,193,negation-reversed,"Yes, the car really is broken down.","Yes, the car really isn't broken down.",The car is actually broken down and the car is broken down.,1.0976232255084648,1.200604750846441,0.10298152533797622,72.99861907958984
Rachel_2012-01-27_sc51_11,194,negation-reversed,"Yes, the car is broken down.","Yes, the car isn't broken down.",The car breaks down and the car breaks down and then the car breaks down.,0.8863080304501385,1.1165445076767355,0.230236477226597,55.66731095314026
Rachel_2012-01-27_sc50_10,195,negation-reversed,"Yes, I like pineapple cream cheese.","Yes, I don't like pineapple cream cheese.",I like to look at the paper and paper.,1.4908703926743732,1.4162022886531693,-0.07466810402120383,33.5487425327301
Rachel_2012-02-09_sc60_14,196,negation-reversed,"Yes, he/she talks a lot.","Yes, he/she doesn't talk a lot.",She talks a lot about her hearing loss.,1.3786925852298737,1.3566599490586668,-0.022032636171206876,37.09479570388794
Cory_2013-6-27_sc107_19,197,negation-reversed,Wow! That watch costs three thousand dollars!,Wow! That watch doesn't cost three thousand dollars!,"Wow, the Earth's cost is $1,000.",1.0898839861316525,1.1001498568451629,0.010265870713510372,38.35160732269287
Rachel_2012-02-14_sc63_13,198,negation-reversed,"Wow, that man knows George Clooney.","Wow, that man doesn't know George Clooney.",The name of the man is George Floyd.,1.4897736702114344,1.306978724117196,-0.1827949460942384,43.05667281150818
Rachel_2012-02-14_sc63_13,199,negation-reversed,"Wow, it's raining now, whatever, I'm going out still.","Wow, it's not raining now, whatever, I'm going out still.",Seven horses and seven horses have been missing.,1.454261918241779,1.5172620894194677,0.06300017117768864,22.472605109214783
Rachel_2012-02-09_sc58_12,200,negation-reversed,"Wow, I'm really tired.","Wow, I'm not really tired.",I'm tired of being tired and tired.,1.3182562788867431,1.4701272947368798,0.15187101585013663,43.09043288230896
Rachel_2012-02-14_sc63_13,201,negation-reversed,"Wow, his/her friend is a tall man.","Wow, his/her friend is not a tall man.","From the next to the next day, his friends were drying the sun.",1.7786595059292658,1.7245930638641884,-0.05406644206507738,32.71608352661133
Rachel_2012-02-14_sc63_13,202,negation-reversed,"Wow, he/she left fast.","Wow, he/she did not leave fast.",Go ahead and go ahead and go ahead and rebel again.,2.359348271528016,1.969141514506191,-0.39020675702182483,25.211825966835022
2-Ben-Voice-Identity_15,203,negation-reversed,Wow there are a lot of different experiences.,Wow there are not a lot of different experiences.,There are several different ways to communicate.,0.8171392510766569,0.9038175221532583,0.08667827107660142,54.54622507095337
7-Ben-Social-Msg_7,204,negation-reversed,"with the clip and the sticky strip to seal the envelope, it's fine to open that slowly.","with the clip and the sticky strip to seal the envelope, it's not fine to open that slowly.",The review of the appearance is that the appearance of the appearance of the appearance of the appearance of the appearance of the appearance of the appearance of the appearance of the appearance of the appearance of the appearance.,1.4915068584324962,1.4784705148118993,-0.013036343620596913,27.165067195892334
Cory_2013-6-27_sc107_19,205,negation-reversed,"When you watch that movie, you will remember that famous actor.","When you watch that movie, you will not remember that famous actor.",You will look at the business and you will know that he will be a famous performer.,0.925761284364853,1.0039308077162679,0.0781695233514148,57.167935371398926
Cory_2013-6-27_sc107_19,206,negation-reversed,"When you get the book, read chapter two.","When you get the book, don't read chapter two.",You finally received a book that you read in chapter 2.,0.987062340647709,1.0473303542016668,0.06026801355395772,65.97428321838379
Jonathan_2012-11-27_sc97_19,207,negation-reversed,"When my friend goes sunbathing at the beach, I have to bring lotion.","When my friend goes sunbathing at the beach, I don't have to bring lotion.","When I was a white woman from that surface, I had to bring it to the surface and then I had to bring it to the table.",1.5435959193585576,1.4646055631836254,-0.07899035617493211,39.27798271179199
