video_id,utterance_id,phenomenon,good_sentence,bad_sentence,hypothesis,good_nll,bad_nll,nll_diff,bleurt
Cory_2013-6-27_sc114_16,133,negation-reversed,Bob sent a letter.,Bob didn't send a letter.,YOU CAN SEND A LETTER TO THE SECRETARY OF SCHOOL.,1.218757450384529,1.328018066401665,0.10926061601713588,30.8182954788208
Cory_2013-6-27_sc114_16,134,negation-reversed,Bob went to the post office.,Bob didn't go to the post office.,YOU CAN SEE THE POSITION IN THE POSITION OF THE POSITION.,1.0014395097206379,1.1670789987067967,0.16563948898615877,18.97226721048355
Rachel_2012-01-27_sc52_11,135,negation-reversed,Bob works at the bike store.,Bob doesn't work at the bike store.,"I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.608947788461529,1.6819103244278166,0.07296253596628755,37.325674295425415
Cory_2013-6-27_sc107_19,136,negation-reversed,Boston is a great city.,Boston isn't a great city.,THIS IS A GREAT COLOR FOR THE CITY.,1.2514109560288489,1.510176313282163,0.2587653572533142,39.589083194732666
7-Ben-Social-Msg_7,137,negation-reversed,Both of these cases basically involve the range of cultural acceptance for making noise.,Both of these cases don't basically involve the range of cultural acceptance for making noise.,AND THEN THE SECOND ONE IS TO MAKE THEIR OWN CULTURE STOP.,1.075281654767106,1.0859259613250432,0.010644306557937133,28.94638180732727
2-Ben-Voice-Identity_15,138,negation-reversed,but the interpreter is speaking with a very high pitched voice.,but the interpreter isn't speaking with a very high pitched voice.,THERE'S A LOT OF DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT DIFFERENT WAYS TO SIGN IT.,1.1920285296509974,1.2964359891614807,0.10440745951048336,12.425357103347778
Rachel_2012-01-27_sc51_11,139,negation-reversed,"Cousin John's car broke down, do you remember?","Cousin John's car didn't break down, do you remember?","I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.635595284323109,1.6583823905912813,0.022787106268172375,35.311126708984375
Rachel_2012-01-27_sc50_10,140,negation-reversed,Dad is like me. He likes chocolate cereal.,Dad is not like me. He likes chocolate cereal.,What will we be doing to show each steps of your vision?,1.5911022040039995,1.5428650364913838,-0.04823716751261564,26.452669501304626
Cory_2013-6-27_sc110_14,141,negation-reversed,"Dad likes chocolate cereal, like me.","Dad doesn't like chocolate cereal, like me.",I THINK IT SEEMS LIKE THE CHOCOLATE FROG IS THE SAME.,1.4410215384654097,1.0844732490791515,-0.35654828938625815,31.397047638893127
Rachel_2012-01-27_sc50_10,142,negation-reversed,Dad likes chocolate cereal.,Dad doesn't like chocolate cereal.,What will we be doing to show each steps of your vision?,1.538622287767274,1.239581207718168,-0.2990410800491059,23.93949329853058
Cory_2013-6-27_sc107_19,143,negation-reversed,Demi Moore's first husband was Bruce Willis.,Demi Moore's first husband wasn't Bruce Willis.,"YOU KNOW, DEMIMIMORE, YOUR IDENTITY, YOUR WIFE, BUCERIA.",1.6937107360197439,1.8035182543098927,0.10980751829014879,17.70426481962204
5-Ben-Deaf-Grunts_19,144,negation-reversed,"Each time they hit the ball, the players grunt, it happens often throughout the game.","Each time they don't hit the ball, the players grunt, it happens often throughout the game.",AND THEN THERE WERE A LOT OF DIFFERENT PEOPLE WHO WERE TALKING ABOUT SIGN LANGUAGE AND SIGN LANGUAGE.,1.3689090073281942,1.3745843189485047,0.005675311620310541,13.073033094406128
4-Ben-Deaf-Speech_19,145,negation-reversed,Even when Deaf people are working or involved with business tasks.,Even when Deaf people are not working or involved with business tasks.,SOMETIMES WHEN THEY'RE WORKING OR WHERE THEY'RE WORKING OR WHERE THEY'RE WORKING.,1.020156435890874,1.051022238347312,0.030865802456438107,40.23539423942566
Rachel_2012-02-14_sc63_13,146,negation-reversed,Everyone knows that John left to drive to Maine.,Everyone doesn't know that John left to drive to Maine.,AND I WANT TO TALK ABOUT HOW YOU KNOW HOW YOU KNOW WHY YOU ARE AND WHERE YOU ARE AND WHERE YOU ARE AND WHERE YOU ARE.,1.496078476005671,1.4247751838660665,-0.0713032921396044,21.15629017353058
Jonathan_2012-11-27_sc90_12,147,negation-reversed,Father arrived home late at night.,Father didn't arrive home late at night.,THE NIGHT TOUR WILL ARRIVE IN LITERATURE.,1.526854664406606,1.4757608976669427,-0.05109376673966337,24.505074322223663
Jonathan_2012-11-27_sc96_17,148,negation-reversed,Father is currently mowing the lawn.,Father isn't currently mowing the lawn.,"Today, we're going to talk about the color of the color of the color.",1.6843619744318563,1.8131726090796292,0.12881063464777287,29.886895418167114
Cory_2013-6-27_sc114_16,149,negation-reversed,Father is mowing the grass.,Father isn't mowing the grass.,THIS IS MY FAVORITE COLOR.,2.0412641121074557,2.145332791872563,0.10406867976510714,20.91415971517563
4-Ben-Deaf-Speech_19,150,negation-reversed,"First, nasal, second, high pitch, and third, loud. Deaf speech tends to have these same 3 irritating characteristics.","First, nasal, second, high pitch, and third, loud. Deaf speech doesn't tend to have these same 3 irritating characteristics.",THE FIRST ONE IS THE ASL CLASSIFICATION OF THE FEDERAL GOVERNMENT OF THE DEAF COMMUNITY.,1.5826528942433453,1.583440097004175,0.0007872027608297749,25.650334358215332
5-Ben-Deaf-Grunts_19,151,negation-reversed,For example Howard Dean ran for President as a Democrat candidate in the 2004 Iowa Caucus.,For example Howard Dean didn't run for President as a Democrat candidate in the 2004 Iowa Caucus.,"FOR EXAMPLE, HE RUNS FOR THE PRESIDENT OF THE CAPITOL ROOF IORA CEANCES.",1.1883215704871404,1.1817771152650216,-0.006544455222118772,30.67764639854431
5-Ben-Deaf-Grunts_19,152,negation-reversed,"For example, Bauhman shared his locker room experience.","For example, Bauhman didn't share his locker room experience.","For example, when you share your experience in the right locker room.",1.29826313576528,1.3182833022287777,0.02002016646349758,47.694844007492065
7-Ben-Social-Msg_7,153,negation-reversed,"For example, CODA children often...","For example, CODA children don't often...","FOR EXAMPLE, WHAT IS THE CODA WALKING CLOSE TO EACH OTHER?",1.460093402510716,1.445880283025049,-0.014213119485666947,29.23101782798767
5-Ben-Deaf-Grunts_19,154,negation-reversed,"For example, in professional tennis, grunts happen very often.","For example, in professional tennis, grunts don't happen very often.","I NOTICED THAT IN THE NEXT SEGMENT WE WERE GOING TO SHOW YOU WHAT HAPPENED IN THE NEXT SEGMENT WE HAD IN THE NEXT SEGMENT, WE WERE GOING TO SHOW YOU WHAT HAPPENED.",1.5126943715389758,1.4447442275350508,-0.06795014400392496,35.757631063461304
2-Ben-Voice-Identity_15,155,negation-reversed,"For example, in some areas of the world, people have a strong tendency to talk fast.","For example, in some areas of the world, people don't have a strong tendency to talk fast.","THERE'S A LOT OF DIFFERENT THINGS THAT WE CAN DO IN THE CLASSROOM, AND THERE'S A LOT OF DIFFERENT WAYS TO DO IT.",1.1502037984921651,1.1258647520463545,-0.02433904644581064,25.730323791503906
3-Ben-Voice-Life_21,156,negation-reversed,"For example, Parkf did many studies on...","For example, Parkf didn't do many studies on...",ONE EXAMPLE IS THE RELATIONSHIP BETWEEN THE TEACHERS OF PARKPF.,1.7890414676318567,1.8247237290100504,0.03568226137819375,40.7029390335083
Rachel_2012-02-14_sc66_27,157,negation-reversed,"For example, they used different words for each group while asking them the questions.","For example, they didn't use different words for each group while asking them the questions.","JOHN TOMKOWIAK: President Schulz, it",1.0653531898198456,1.063793267614098,-0.0015599222057476325,-1.179419457912445
Rachel_2012-02-09_sc60_14,158,negation-reversed,France has a king now?,France doesn't have a king now?,Now we're going to talk about what we're going to do next.,2.4784555017300276,1.9972432593349367,-0.48121224239509086,29.719537496566772
Rachel_2012-02-09_sc60_14,159,negation-reversed,France's king is bald.,France's king isn't bald.,There are four different kinds of games that you can use.,2.4435330551603567,2.5167599922189345,0.07322693705857786,20.05467712879181
Rachel_2012-02-09_sc60_14,160,negation-reversed,"France's king is bald. No, that's not true.","France's king isn't bald. No, that's not true.",with two or three floors.,1.8828473616899415,1.9577886298932927,0.07494126820335123,11.26701831817627
Jonathan_2012-11-27_sc96_17,161,negation-reversed,Friends are going to sunbathe at the beach.,Friends aren't going to sunbathe at the beach.,"When we left, we cooked the bag and we cooked the bag and we cooked it.",1.7635776586830616,1.761277162489739,-0.002300496193322621,35.17657518386841
Jonathan_2012-11-27_sc96_17,162,negation-reversed,Friends are going to watch at the movie theater.,Friends aren't going to watch at the movie theater.,"First of all, we're going to be talking about watching the movie.",1.3735908639370178,1.3706414659435933,-0.0029493979934245296,54.426610469818115
Jonathan_2012-11-27_sc96_17,163,negation-reversed,Friends are playing Frisbee.,Friends aren't playing Frisbee.,"Friends, now we're going to introduce your friends.",1.7027261955984707,1.8449513947125524,0.1422251991140817,39.659127593040466
Jonathan_2012-11-27_sc90_12,164,negation-reversed,Friends get together to go out.,Friends don't get together to go out.,THE FIRST THING I WANT TO SHOW YOU IS THE SMALL BUS.,1.6733592986129224,1.567072141719492,-0.10628715689343049,19.29270625114441
Cory_2013-6-27_sc114_16,165,negation-reversed,Friends go out to the movie theater.,Friends don't go out to the movie theater.,FRIENDS GATHER TOGETHER TO GET TOGETHER AND GET TOGETHER AND GET TOGETHER TO GET TOGETHER AND GET TOGETHER TO GET THEIR OWN SOCIAL MEDIA PLATFORMS.,1.5881486695159126,1.4656220726495566,-0.12252659686635603,20.961079001426697
Cory_2013-6-27_sc115_17,166,negation-reversed,Friends go to a different movie because they prefer action movies.,Friends don't go to a different movie because they prefer action movies.,FRIENDS AND FRIENDS AND DIFFERENT MOVIES BECAUSE OF THE COLOR OF COLOR ACTIVITIES.,0.8581568380233957,0.8842812472928877,0.026124409269492,31.93148970603943
Cory_2013-6-27_sc114_16,167,negation-reversed,Friends hosted a pizza dinner.,Friends didn't host a pizza dinner.,A friend who was nervous was hosting a restaurant on Good Night.,1.584851722082784,1.5774015456231103,-0.0074501764596737186,28.10872197151184
Cory_2013-6-27_sc114_16,168,negation-reversed,Friends play frisbee.,Friends don't play frisbee.,I'M A FRIEND OF MINE PLAYING IN THE PARTY.,2.1472990577193825,2.081072509288788,-0.06622654843059461,30.012351274490356
Rachel_2012-02-09_sc58_12,169,negation-reversed,Go home!,Don't go home!,We're going to go out and we're going to go home.,2.685024771425459,2.1304427571594715,-0.5545820142659874,49.29543733596802
8-Ben-Control-of-sound-places_12,170,negation-reversed,"He was making bubbles creatively. After that, he flushed.","He wasn't making bubbles creatively. After that, he flushed.",This is what we are going to do next is we are going to talk about cooking the whole thing.,1.52584855168544,1.562549570117329,0.036701018431889,30.453568696975708
8-Ben-Control-of-sound-places_12,171,negation-reversed,He was pleased with the remark. His parents gave up about it and left him alone.,He wasn't pleased with the remark. His parents gave up about it and left him alone.,AND THEN I WOULD GIVE UP THE PROCESS AND THEN I WOULD GIVE UP.,1.2565006232923932,1.3130748076807885,0.05657418438839534,30.27355968952179
8-Ben-Control-of-sound-places_12,172,negation-reversed,He was shocked because she used the same line as his parents when he was growing up.,He wasn't shocked because she used the same line as his parents when he was growing up.,THERE'S ALSO A SEPARATE SEPARATION OF PARENTS WHO HAVE SOMETHING TO DO WITH THEIR OWN JOURNEY.,0.9271585076609079,0.9760023547251794,0.04884384706427147,17.126290500164032
Cory_2013-6-27_sc111_12,173,negation-reversed,He will buy flowers for sure.,He will not buy flowers for sure.,"OK, I WANT TO SEE THE DEAF PERSON PURCHASING A FLOWER.",0.9459592013309399,1.0555774248479044,0.10961822351696449,41.80330038070679
Rachel_2012-02-14_sc63_13,174,negation-reversed,He/She knows many different men.,He/She doesn't know many different men.,Do you know many different people you like?,1.464968183839863,1.3971221569925547,-0.06784602684730823,51.965320110321045
Rachel_2012-02-14_sc63_13,175,negation-reversed,He/She used to own a big boat.,He/She didn't use to own a big boat.,She formerly accepted a big evidence.,1.5270222574472427,1.7306808865553625,0.20365862910811972,36.219322681427
Rachel_2012-02-09_sc57_9,176,negation-reversed,"He/She will buy flowers for you, for sure.","He/She will not buy flowers for you, for sure.","Whatever your cat gives you, you're going to want to make sure that you're wrong.",1.6534970052713571,1.6394756988800587,-0.014021306391298394,35.14493703842163
Rachel_2012-02-09_sc57_9,177,negation-reversed,He/She will for sure give him/her flowers.,He/She will for sure not give him/her flowers.,You can see that you're straight in the right side of the flower.,1.956921203018621,1.9261252188143578,-0.030795984204263105,30.33033013343811
Rachel_2012-02-14_sc62_9,178,negation-reversed,Her car is here.,Her car isn't here.,The machine is growing and the car is growing.,1.7743941164192032,1.6919227950274944,-0.08247132139170876,38.25269341468811
Cory_2013-6-27_sc110_14,179,negation-reversed,"Hey wait, I do like pineapple cream cheese!","Hey wait, I don't like pineapple cream cheese!",I LIKE WATCHING THIS VIDEO.,1.6189075415446,1.588634011434748,-0.03027353010985201,29.662171006202698
Cory_2013-6-27_sc110_14,180,negation-reversed,Hey! I like chocolate cereal.,Hey! I don't like chocolate cereal.,"WHAT I LIKE TO DO IS I FEEL THE NIGHT FROG, I FEEL THE NIGHT FROG.",1.2893549852073192,1.2372760604032211,-0.05207892480409804,31.065988540649414
Rachel_2012-02-14_sc63_13,181,negation-reversed,His/Her father left.,His/Her father didn't leave.,What is your father's beauty?,2.273957458989961,1.7340064464971936,-0.5399510124927673,21.183787286281586
Jonathan_2012-11-27_sc96_17,182,negation-reversed,Horses play on the farmland because they are too old to race.,Horses don't play on the farmland because they are too old to race.,AND THIS HORSE PLAYS WITH A MOTHER WHO WAS WATCHING IT BECAUSE THE HISTORY OF THE HISTORY OF THE DEAF COMMUNITY CAN'T WITH IT.,1.2619596985318968,1.2027278290513683,-0.0592318694805285,16.300658881664276
Jonathan_2012-11-27_sc96_17,183,negation-reversed,Horses played on the farmland.,Horses didn't play on the farmland.,"AND THE MOTHER SAID, ""THE MOTHER SHOULD PLAY A HORSE, PLAY A HORSE.",1.5954033393532998,1.5893032838486962,-0.006100055504603574,20.41737735271454
Rachel_2012-02-14_sc63_13,184,negation-reversed,I already announced that it will rain tomorrow.,I didn't yet announce that it will rain tomorrow.,Jennifer: I'm going to announce a little bit of announcements tomorrow.,0.8383478902590772,1.1782474797964095,0.33989958953733235,49.24837946891785
Cory_2013-6-27_sc109_21,185,negation-reversed,Your mom will love the gift you just bought for her.,Your mom will not love the gift you just bought for her.,"IF YOU HAVE ANY MONEY TO GIVE TO YOUR MOTHER, YOU WILL NOT BE ABLE TO GIVE IT TO YOUR MOTHER.",1.3377630741528745,1.2539013245780217,-0.08386174957485282,37.94957995414734
Jonathan_2012-11-27_sc96_17,186,negation-reversed,Your friend is passed out!,Your friend isn't passed out!,"Your friends are four, four, four, seven, seven, seven, seven.",1.357581620277078,1.5231650882711014,0.16558346799402335,36.96471452713013
Rachel_2012-02-09_sc59_10,187,negation-reversed,"Your family, specifically your parents, are important.","Your family, specifically your parents, aren't important.",Four families are important.,1.0601318664848804,1.1685508239115108,0.10841895742663032,50.76671838760376
Cory_2013-6-27_sc107_19,188,negation-reversed,You must read the book because there is a test tomorrow.,You must not read the book because there is a test tomorrow.,"YOU KNOW, YOUR QUESTIONS ARE READING THE BOOK, YOU KNOW, YOU KNOW, ANSWERING THE QUESTIONS TOMORROW.",0.8773232084747992,0.9724635169154308,0.0951403084406316,44.62692141532898
Rachel_2012-02-09_sc59_10,189,negation-reversed,You are breaking the rules if there is no tax.,You are not breaking the rules if there is no tax.,The rules are violated and there is no one.,1.3759760312894558,1.3583095070778155,-0.017666524211640278,47.820669412612915
Rachel_2012-02-14_sc62_9,190,negation-reversed,"Yesterday, it rained four times.","Yesterday, it didn't rain four times.",There's a lot of rain and there's a lot of rain that are touching there.,1.1336013166741892,1.261510895859254,0.12790957918506485,39.412349462509155
Rachel_2012-02-14_sc63_13,191,negation-reversed,"Yesterday, it rained all day.","Yesterday, it didn't rain all day.",It looks like a great day.,1.3438915068904558,1.4019734776445798,0.058081970754124024,38.9152467250824
Rachel_2011-12-01_sc43_12,192,negation-reversed,Yesterday I worked all day.,Yesterday I didn't work all day.,"Yeah, yeah, yeah, yeah, yeah, yeah, yeah.",1.5370717425165432,1.5220010554925962,-0.015070687023946983,30.569976568222046
Rachel_2012-01-27_sc51_11,193,negation-reversed,"Yes, the car really is broken down.","Yes, the car really isn't broken down.","I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.159674319749077,1.1767070975441198,0.017032777795042753,39.48032855987549
Rachel_2012-01-27_sc51_11,194,negation-reversed,"Yes, the car is broken down.","Yes, the car isn't broken down.",The car falls down to the ground.,1.0570915887324974,1.2174319829791784,0.160340394246681,67.75144934654236
Rachel_2012-01-27_sc50_10,195,negation-reversed,"Yes, I like pineapple cream cheese.","Yes, I don't like pineapple cream cheese.",I like two videos.,1.1816308616350095,1.2427133778553634,0.06108251622035388,26.581716537475586
Rachel_2012-02-09_sc60_14,196,negation-reversed,"Yes, he/she talks a lot.","Yes, he/she doesn't talk a lot.",There's a lot of water in it.,1.482447201013565,1.4265621312661096,-0.05588506974745533,41.10562205314636
Cory_2013-6-27_sc107_19,197,negation-reversed,Wow! That watch costs three thousand dollars!,Wow! That watch doesn't cost three thousand dollars!,"Oh, English, and the cost of the cost is $3,000.",1.2562672400280186,1.2270124388753243,-0.0292548011526943,39.7052526473999
Rachel_2012-02-14_sc63_13,198,negation-reversed,"Wow, that man knows George Clooney.","Wow, that man doesn't know George Clooney.","This woman is George Floyd, and this is George Floyd.",1.8261694861575961,1.5787583085340122,-0.2474111776235839,29.759830236434937
Rachel_2012-02-14_sc63_13,199,negation-reversed,"Wow, it's raining now, whatever, I'm going out still.","Wow, it's not raining now, whatever, I'm going out still.",There's a lot of people who are deaf and hard of hearing and hard of hearing people who are hearing.,1.4987755920048114,1.5476812194262086,0.04890562742139726,29.516765475273132
Rachel_2012-02-09_sc58_12,200,negation-reversed,"Wow, I'm really tired.","Wow, I'm not really tired.",Animals are two and six.,1.7912747918263725,1.6980424138406913,-0.09323237798568118,17.509599030017853
Rachel_2012-02-14_sc63_13,201,negation-reversed,"Wow, his/her friend is a tall man.","Wow, his/her friend is not a tall man.",YOUR FRIENDS AND FAMILY MEMBERS OF THE DEAF COMMUNITY OF THE DEAF COMMUNITY.,1.7927279154104845,1.7020828549105387,-0.0906450604999458,23.376770317554474
Rachel_2012-02-14_sc63_13,202,negation-reversed,"Wow, he/she left fast.","Wow, he/she did not leave fast.",Go ahead and go ahead and take a look at the immediate quickly.,2.3774963306344072,1.8708775863051414,-0.5066187443292658,39.959269762039185
2-Ben-Voice-Identity_15,203,negation-reversed,Wow there are a lot of different experiences.,Wow there are not a lot of different experiences.,THAT'S WHAT I WANTED TO SAY ABOUT THIS IN THE FUTURE.,0.8701792583679375,1.0372616199404001,0.1670823615724626,34.540992975234985
7-Ben-Social-Msg_7,204,negation-reversed,"with the clip and the sticky strip to seal the envelope, it's fine to open that slowly.","with the clip and the sticky strip to seal the envelope, it's not fine to open that slowly.",IT SEEMS LIKE THAT THERE'S A LOT OF DIFFERENT THINGS THAT WE CAN DO IN THE MIDDLE OF THE MIDDLE OF THE SEGMENT.,1.653558955019848,1.6316191107034683,-0.02193984431637963,21.1895614862442
