file,video_id,phenomenon,matched translation,mismatched translation
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=rain&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=190&participant_label=Cory&signName=RAIN,Cory_2013-6-27_sc107_19,conditional,"If it rains, I'll go home.","When it rains, I'll go home."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=read&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=153&participant_label=Rachel&signName=READ_2,Rachel_2012-02-09_sc57_9,conditional,"If I don't read, I will be bored.","When I don't read, I will be bored."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=refuse&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=162&participant_label=Rachel&signName=REFUSE,Rachel_2012-01-27_sc56_9,conditional,If there is warm weather then there won't be snow.,When there is warm weather then there won't be snow.
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=require&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=904&participant_label=Rachel&signName=REQUIRE,Rachel_2012-02-09_sc61_9,conditional,"If the teacher requires John to do it, John will read the book.","When the teacher requires John to do it, John will read the book."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=stay&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=791&participant_label=Cory&signName=(1h)STAY,Cory_2013-6-27_sc114_16,conditional,"If it's raining tomorrow, I'll stay home.","When it's raining tomorrow, I'll stay home."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=stay&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=1648&participant_label=Rachel&signName=STAY_2,Rachel_2012-02-09_sc60_14,conditional,"If it's raining, I stay home.","When it's raining, I stay home."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=stay&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=1648&participant_label=Rachel&signName=STAY_2,Rachel_2012-02-09_sc60_14,conditional,"If it's raining, I stay home.","When it's raining, I stay home."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=stay&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=1648&participant_label=Rachel&signName=STAY_2,Rachel_2012-02-09_sc60_14,conditional,"If it's raining, I'm staying home.","When it's raining, I'm staying home."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=still&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=662&participant_label=Rachel&signName=STILL,Rachel_2012-02-09_sc60_14,conditional,"If it snows, school still won't be cancelled.","When it snows, school still won't be cancelled."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=still&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=662&participant_label=Rachel&signName=STILL,Rachel_2012-02-09_sc60_14,conditional,If it's raining I'm still going outside.,When it's raining I'm still going outside.
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=stripe&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=1388&participant_label=Cory&signName=(4)STRIPES,Cory_2013-6-27_sc115_17,conditional,"If he buys a plaid shirt, I will buy a striped shirt - I don't want the same shirt as him.","When he buys a plaid shirt, I will buy a striped shirt - I don't want the same shirt as him."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=stripe&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=1388&participant_label=Jonathan&signName=(4)STRIPES,Jonathan_2012-11-27_sc97_19,conditional,"If my friend buys a plaid shirt, I have to make sure to buy a striped shirt so we don't match.","When my friend buys a plaid shirt, I have to make sure to buy a striped shirt so we don't match."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=summon&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=987&participant_label=Jonathan&signName=SUMMON,Jonathan_2012-11-27_sc94_17,conditional,"If my boss summons me, everyone will know I'm in trouble.","When my boss summons me, everyone will know I'm in trouble."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=take&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=430&participant_label=Cory&signName=TAKE,Cory_2013-6-27_sc110_14,conditional,"If Mary's car broke down, John would have to take her to work.","When Mary's car broke down, John would have to take her to work."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=tease&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=5557&participant_label=Ben&signName=TEASE_2,Cory_2013-6-27_sc107_19,conditional,"If you want to tease hearing people, then you can peel the styrofoam cup; that's kind of a warning.","When you want to walk, you can walk to the park."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=tease&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=5557&participant_label=Ben&signName=TEASE_2,7-Ben-Social-Msg_7,conditional,"If you want to tease hearing people, then you can peel the styrofoam cup; that's kind of a warning.","When you want to tease hearing people, then you can peel the styrofoam cup; that's kind of a warning."
https://dai.cs.rutgers.edu/dai/s/searchresult?page_num=1&signName=ticket&full_partial=0&hand=0%2C1&all_signs=all_signs_egcl&SignTag=1&SignTag=5&SignTag=3&SignTag=9&incl_comp=incl_non_comp&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&data_source=&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25&id_dh_start=&id_nd_start=&id_nd_end=&id_dh_end=&canonical_sign_id=35&participant_label=Cory&signName=GET-TICKET,Cory_2013-6-27_sc108_16,conditional,"If he hadn't lost his ticket, then he could have gone to the play.","When he hadn't lost his ticket, then he could have gone to the play."
